,price,bedrooms,bathrooms,sqft_living,floors,grade,sqft_above,sqft_basement,lat,sqft_living15
11115,38775000.0,3,2.5,1970,1.0,8,1100,870,47.5495,3030
11116,20788350.0,3,2.5,1680,2.0,9,1120,560,47.6425,1610
11117,15345000.0,4,1.75,1470,1.0,7,980,490,47.7048,1970
11118,17985000.0,4,2.25,2390,1.0,8,2390,0,47.7566,3200
11119,19536000.0,4,2.5,2300,2.0,8,2300,0,47.5794,2170
11120,14718000.0,4,2.0,2280,1.0,7,1140,1140,47.4067,2580
11121,12375000.0,3,2.5,1330,3.0,8,1330,0,47.6836,1330
11122,20872500.0,5,2.5,2640,2.0,7,2640,0,47.6827,2640
11123,15178350.0,4,1.75,2430,1.0,8,1780,650,47.7687,2340
11124,16005000.0,4,2.5,2470,2.0,9,2470,0,47.3064,2990
11125,8415000.0,3,1.0,1440,1.0,7,1440,0,47.4742,1580
11126,8307750.0,3,2.0,1320,1.0,7,1320,0,47.3947,1540
11127,23925000.0,3,2.5,2810,2.0,8,2810,0,47.6077,2860
11128,15180000.0,3,3.25,1370,3.0,8,1370,0,47.6704,1320
11129,20625000.0,3,2.5,2000,1.0,8,1040,960,47.5639,2030
11130,17490000.0,3,1.75,1980,1.0,8,1980,0,47.6398,2120
11131,13033350.0,3,2.5,2050,2.0,8,2050,0,47.4808,2140
11132,10723350.0,4,1.75,2320,1.0,7,1160,1160,47.4909,2130
11133,10890000.0,3,2.25,1960,2.0,7,1750,210,47.5417,1760
11134,7260000.0,4,1.75,1910,1.0,7,1910,0,47.35,1910
11135,22605000.0,3,3.25,2030,2.0,8,2030,0,47.6478,2450
11136,16500000.0,3,2.25,2210,1.0,8,1730,480,47.7729,2390
11137,12144000.0,4,2.75,2610,1.0,7,1360,1250,47.4435,1600
11138,27225000.0,3,2.25,2520,2.0,9,1550,970,47.6704,2520
11139,21780000.0,6,1.75,1840,1.0,7,1060,780,47.6041,1680
11140,8349000.0,3,1.75,1570,1.0,7,1570,0,47.4117,1900
11141,12952500.0,4,2.75,2400,1.0,7,1320,1080,47.3616,2470
11142,19965000.0,3,1.75,1930,2.0,9,1930,0,47.77,2100
11143,7095000.0,3,1.0,1160,1.0,6,1160,0,47.3634,1200
11144,21450000.0,4,2.5,2820,2.0,9,2820,0,47.7255,2440
11145,28957500.0,4,2.0,3060,2.0,8,2040,1020,47.5795,2730
11146,7672500.0,3,1.0,1320,1.0,6,880,440,47.3278,1320
11147,7722000.0,2,2.0,1200,2.0,6,1200,0,47.349,1360
11148,12540000.0,3,1.75,1560,1.0,7,1250,310,47.4016,2000
11149,13860000.0,5,2.25,3070,1.0,9,2730,340,47.3238,1560
11150,13198350.0,3,1.0,1040,1.0,7,1040,0,47.6738,1370
11151,8472750.0,3,2.5,1990,1.0,7,1570,420,47.3939,1920
11152,17655000.0,3,2.5,1690,2.0,8,1690,0,47.5647,1860
11153,16995000.0,3,2.0,1810,2.0,9,1810,0,47.6112,1760
11154,25410000.0,4,1.75,2520,1.0,7,1640,880,47.6317,2110
11155,8448000.0,3,2.5,1570,1.0,7,1090,480,47.3327,1570
11156,16166700.0,3,1.0,1680,1.0,7,1680,0,47.7011,1620
11157,5445000.0,3,1.5,1250,1.0,7,1250,0,47.3678,1250
11158,7260000.0,3,1.5,1280,1.0,7,1280,0,47.3947,1450
11159,18975000.0,4,2.5,4620,2.0,11,4620,0,47.2929,3640
11160,12375000.0,3,2.5,1580,2.0,7,1580,0,47.7611,1510
11161,13934250.0,3,1.75,1650,2.0,8,1300,350,47.7733,1760
11162,13860000.0,3,1.75,1660,1.0,8,1380,280,47.7601,2030
11163,20064000.0,4,2.5,2410,2.0,8,2410,0,47.6329,2350
11164,20460000.0,3,2.25,1720,1.5,7,1450,270,47.6683,1410
11165,28050000.0,3,2.5,3120,2.0,9,1940,1180,47.5507,3240
11166,15279000.0,4,2.5,2680,1.0,8,1340,1340,47.5219,2180
11167,24750000.0,5,1.75,2640,1.0,8,1400,1240,47.5022,2400
11168,35310000.0,3,3.25,3730,2.0,9,3730,0,47.7246,3730
11169,9570000.0,3,2.0,1700,1.0,7,1700,0,47.3781,1700
11170,17325000.0,4,1.75,2280,1.0,7,1250,1030,47.5655,1640
11171,10527000.0,3,2.25,1220,2.0,7,1220,0,47.7151,1220
11172,19552500.0,6,4.5,3500,2.0,7,3500,0,47.7349,1550
11173,11550000.0,3,2.5,2010,2.0,7,2010,0,47.5069,2010
11174,15011700.0,3,1.75,2130,1.0,8,1430,700,47.5326,2130
11175,8976000.0,4,2.25,1800,2.0,7,1800,0,47.2126,1670
11176,11797500.0,3,1.0,1070,1.0,7,1070,0,47.7012,1540
11177,9405000.0,3,1.75,1020,1.0,6,1020,0,47.5332,1360
11178,9240000.0,4,2.0,1600,1.0,7,1600,0,47.2701,1870
11179,15741000.0,4,1.5,1380,1.0,7,1080,300,47.7093,1770
11180,24750000.0,3,2.25,3270,2.0,10,3270,0,47.5197,3220
11181,19635000.0,4,2.5,2100,2.0,7,1400,700,47.6634,2060
11182,17325000.0,3,2.25,2110,3.0,8,2110,0,47.6915,1340
11183,10527000.0,3,1.75,1640,1.0,7,1640,0,47.3944,1850
11184,7425000.0,3,2.0,1320,1.0,7,1320,0,47.3096,1336
11185,16005000.0,4,2.5,2420,1.0,7,1210,1210,47.7397,1750
11186,11253000.0,3,1.0,1390,1.5,6,1390,0,47.6881,1730
11187,22242000.0,3,3.25,2320,2.0,9,1930,390,47.7132,1700
11188,14594250.0,3,2.5,2170,2.0,8,2170,0,47.4833,2240
11189,19503000.0,4,2.25,2710,2.0,8,2710,0,47.77,2590
11190,9108000.0,3,2.0,1450,1.0,7,1450,0,47.3637,2050
11191,13002000.0,3,2.5,1370,1.0,8,1370,0,47.7139,1630
11192,11715000.0,3,2.5,1810,1.0,7,1070,740,47.7364,1740
11193,8580000.0,3,2.5,1420,1.0,7,1020,400,47.3661,2060
11194,9900000.0,3,2.75,2090,1.0,8,1340,750,47.2741,2150
11195,10230000.0,3,2.75,2090,1.0,8,1340,750,47.2741,2150
11196,6897000.0,3,1.0,1330,1.0,7,1330,0,47.3033,1530
11197,11383350.0,3,2.0,1330,1.0,7,1330,0,47.7322,1330
11198,7590000.0,5,2.0,1910,1.0,6,1110,800,47.4975,1150
11199,11119350.0,3,1.75,2310,1.0,8,1410,900,47.3743,2080
11200,23100000.0,3,2.75,2500,1.0,7,1390,1110,47.7032,2040
11201,7590000.0,3,2.0,1310,1.0,7,1310,0,47.3597,1530
11202,14635500.0,4,2.5,2040,2.0,8,2040,0,47.6458,2410
11203,15543000.0,4,2.5,2040,2.0,8,2040,0,47.6458,2410
11204,19635000.0,3,2.25,2400,1.0,8,1400,1000,47.6901,1720
11205,15510000.0,3,1.0,1400,1.5,7,1400,0,47.681,1400
11206,19800000.0,4,1.75,1700,1.0,8,1700,0,47.651,2430
11207,45573000.0,4,3.75,3160,2.5,10,3160,0,47.5623,2400
11208,14117400.0,3,1.75,1340,1.0,7,1340,0,47.7268,2090
11209,14685000.0,4,2.0,1470,1.0,7,1470,0,47.631,1760
11210,12606000.0,3,1.75,1790,1.0,7,1790,0,47.7442,1560
11211,19041000.0,3,1.5,1560,1.0,7,1200,360,47.619,1560
11212,14091000.0,3,2.5,2620,2.0,8,2620,0,47.4583,3190
11213,8415000.0,3,1.0,1580,1.0,7,1100,480,47.3676,1600
11214,7920000.0,3,1.0,1090,1.0,6,1090,0,47.6503,1040
11215,40741140.0,5,3.25,3240,1.5,9,2500,740,47.6792,2740
11216,14355000.0,4,1.75,2520,1.0,7,1260,1260,47.4835,2360
11217,47850000.0,3,1.75,2230,1.0,9,2230,0,47.6204,2230
11218,14025000.0,4,3.0,2430,2.0,8,2430,0,47.356,2000
11219,12969000.0,2,1.0,1020,1.0,6,1020,0,47.5319,1660
11220,8743350.0,4,1.0,1810,1.0,7,1410,400,47.4935,1250
11221,24634500.0,4,2.5,3460,2.0,10,3460,0,47.637,3140
11222,14850000.0,3,1.0,2020,1.0,7,1170,850,47.7136,1480
11223,7588350.0,3,2.0,1410,1.0,7,1410,0,47.427,1410
11224,14025000.0,2,1.0,750,1.0,6,750,0,47.54,1160
11225,84315000.0,4,2.5,5300,2.0,10,4570,730,47.661,3890
11226,46200000.0,4,3.5,4380,1.5,11,4380,0,47.7279,4010
11227,24849000.0,3,2.25,2290,2.0,8,2290,0,47.5545,2120
11228,10230000.0,2,1.0,720,1.0,6,720,0,47.5535,980
11229,13035000.0,2,1.0,1200,1.0,6,600,600,47.5357,1270
11230,23925000.0,3,2.5,2620,1.0,10,2620,0,47.7238,2950
11231,9735000.0,4,3.0,2120,2.0,8,2120,0,47.6214,2260
11232,7425000.0,3,1.75,1580,1.0,7,1580,0,47.317,1280
11233,56067000.0,3,3.25,4160,3.0,12,3690,470,47.5749,3290
11234,14223000.0,3,2.25,1830,1.0,7,1460,370,47.7286,2330
11235,11830500.0,3,2.5,2000,1.0,8,1360,640,47.3724,2530
11236,19635000.0,2,1.0,980,1.0,6,980,0,47.6366,1690
11237,15444000.0,4,2.5,3040,2.0,7,3040,0,47.7245,2670
11238,8580000.0,4,1.0,1740,1.0,7,1020,720,47.467,1600
11239,12375000.0,3,2.0,1450,1.5,7,1450,0,47.7517,1660
11240,9735000.0,3,2.5,1560,2.0,7,1560,0,47.3838,1560
11241,13328700.0,4,2.5,2050,1.0,8,1690,360,47.398,2190
11242,8908350.0,3,1.75,1760,1.0,7,1460,300,47.2868,1450
11243,21120000.0,3,3.5,1740,2.0,8,1310,430,47.6085,1740
11244,7293000.0,3,1.0,910,1.0,7,910,0,47.4345,1160
11245,8415000.0,3,1.75,1700,1.0,7,1700,0,47.355,1690
11246,9900000.0,4,2.5,2620,2.0,7,2620,0,47.3663,2250
11247,8910000.0,3,2.25,1500,1.0,7,1500,0,47.4597,1750
11248,18975000.0,4,1.75,1630,1.0,7,1160,470,47.5674,1640
11249,8147700.0,3,1.5,1370,1.0,7,1370,0,47.3068,1370
11250,20955000.0,2,2.5,1390,2.0,8,1130,260,47.6228,1400
11251,14850000.0,3,2.0,1540,1.0,7,1540,0,47.721,2060
11252,7095000.0,3,1.0,1190,1.0,7,1190,0,47.3248,1200
11253,25905000.0,3,3.5,4500,2.0,10,4500,0,47.3043,4670
11254,17242500.0,4,3.0,2370,1.0,7,1380,990,47.7258,2100
11255,4950000.0,2,1.5,1360,2.0,7,1360,0,47.2857,1360
11256,6598350.0,2,1.75,870,1.0,6,870,0,47.275,1300
11257,99000000.0,4,4.25,4850,2.0,10,3850,1000,47.7011,3350
11258,12536700.0,3,2.0,3110,2.0,9,3020,90,47.4343,2150
11259,31350000.0,4,2.5,3700,2.0,11,3700,0,47.5427,3580
11260,28545000.0,6,2.75,3500,2.0,8,2430,1070,47.6842,1430
11261,25905000.0,3,1.75,1670,1.0,8,1670,0,47.5754,1900
11262,8108100.0,3,2.25,1640,1.0,8,1180,460,47.3733,1600
11263,31383000.0,3,2.25,3400,1.0,9,3400,0,47.5435,2510
11264,16498350.0,3,1.75,2060,1.0,7,1030,1030,47.5635,1110
11265,8481000.0,3,1.75,1330,1.0,7,1330,0,47.3126,1650
11266,18117000.0,3,2.0,2330,1.5,7,1580,750,47.6025,1750
11267,52800000.0,3,2.75,3040,2.0,10,3040,0,47.638,2950
11268,46200000.0,5,3.75,3700,3.0,9,2900,800,47.6865,2860
11269,20427000.0,3,2.0,1990,1.5,8,1430,560,47.5891,1780
11270,10263000.0,5,3.0,2020,1.0,7,1220,800,47.5482,2130
11271,19800000.0,5,2.25,2980,1.0,9,1580,1400,47.7048,2310
11272,35640000.0,4,3.5,3990,2.0,10,3990,0,47.5641,3230
11273,14388000.0,2,1.0,790,1.0,6,790,0,47.6149,1520
11274,6765000.0,2,1.0,1060,1.0,6,1060,0,47.5088,1390
11275,16962000.0,3,2.25,2260,1.0,7,1450,810,47.7657,2140
11276,17490000.0,2,2.5,1900,2.0,8,1900,0,47.7029,1510
11277,16863000.0,5,2.5,3361,2.0,10,3361,0,47.3427,3112
11278,69300000.0,4,1.75,3550,2.0,9,3550,0,47.6236,3000
11279,12210000.0,5,2.5,2740,2.0,8,2740,0,47.4042,2900
11280,16500000.0,4,1.75,2040,1.0,7,1020,1020,47.5507,1440
11281,23430000.0,4,2.5,4070,2.0,10,4070,0,47.4433,4070
11282,8910000.0,1,1.0,720,1.0,7,720,0,47.6928,1580
11283,13695000.0,3,1.75,2000,1.5,8,2000,0,47.7535,2000
11284,59400000.0,5,4.5,4400,2.0,11,3390,1010,47.6232,2150
11285,7788000.0,3,1.75,1300,1.0,7,1300,0,47.3357,1430
11286,9174000.0,2,2.5,1420,2.0,7,1420,0,47.4871,1500
11287,10296000.0,3,2.25,1540,1.0,7,770,770,47.6942,1680
11288,17787000.0,3,2.25,1540,1.0,7,770,770,47.6942,1680
11289,16434000.0,3,3.0,2360,2.0,7,1780,580,47.7142,1970
11290,28281000.0,4,3.0,3720,2.0,9,3720,0,47.6907,1610
11291,25740000.0,3,1.75,1690,1.0,7,1690,0,47.5897,1950
11292,21450000.0,3,2.0,2300,1.0,8,1150,1150,47.6521,2300
11293,18463500.0,4,1.75,1650,1.0,8,1650,0,47.5688,1850
11294,7258350.0,2,1.0,990,1.0,7,990,0,47.5031,1130
11295,22159500.0,4,2.25,2130,2.0,8,2130,0,47.5589,2170
11296,26829000.0,4,2.5,3320,2.0,10,3320,0,47.6247,3040
11297,6006000.0,3,2.25,1960,1.0,7,1290,670,47.3344,1890
11298,6722100.0,2,1.0,770,1.0,6,770,0,47.7534,1500
11299,24420000.0,4,1.75,2010,1.5,7,2010,0,47.6337,2010
11300,7590000.0,2,1.0,800,1.0,5,800,0,47.4693,1500
11301,4224000.0,3,1.0,910,1.0,7,910,0,47.3432,1490
11302,11385000.0,3,1.0,1200,1.0,7,1200,0,47.7367,1330
11303,21879000.0,4,2.5,3570,2.0,7,3570,0,47.5927,2260
11304,10888350.0,3,2.5,1820,2.0,7,1820,0,47.4575,1860
11305,34567500.0,3,2.25,2930,3.0,9,2670,260,47.6763,2450
11306,13275900.0,3,1.75,1480,1.0,7,870,610,47.681,1350
11307,16236000.0,4,2.5,3305,1.5,7,2245,1060,47.7563,1620
11308,14784000.0,4,2.5,2230,1.0,7,1650,580,47.4799,2090
11309,9009000.0,3,1.0,1560,1.0,7,1560,0,47.4549,1468
11310,11055000.0,3,1.0,1030,1.0,6,880,150,47.5255,1030
11311,22935000.0,3,3.75,2380,1.5,7,1690,690,47.6374,1990
11312,9207000.0,3,1.0,1010,1.0,6,1010,0,47.766,1010
11313,16005000.0,2,1.75,2060,1.0,7,1030,1030,47.6856,1390
11314,12639000.0,4,2.5,2370,2.0,8,2370,0,47.464,1590
11315,16170000.0,4,2.5,2242,2.0,8,2242,0,47.7443,2242
11316,7920000.0,2,1.5,1078,2.0,7,1078,0,47.7532,1078
11317,9405000.0,2,1.0,890,1.0,7,890,0,47.7118,900
11318,17323350.0,3,1.5,2700,2.0,7,2120,580,47.7348,1830
11319,24057000.0,4,2.5,2450,2.0,8,2450,0,47.7177,2630
11320,15180000.0,3,1.75,1420,1.0,7,1420,0,47.6112,2020
11321,22687500.0,3,1.5,1280,1.5,8,1280,0,47.6174,1540
11322,38544000.0,5,2.75,2910,1.0,9,1780,1130,47.5696,2880
11323,27225000.0,4,2.25,2430,2.0,8,2430,0,47.5563,2390
11324,10393350.0,2,2.5,1860,2.0,7,1860,0,47.3847,1860
11325,15510000.0,3,2.0,1800,1.0,7,1800,0,47.6935,1970
11326,16500000.0,3,1.5,1960,1.0,7,1020,940,47.5765,1760
11327,10329000.0,3,1.5,1550,1.5,6,1550,0,47.4693,1190
11328,14685000.0,2,1.0,840,1.0,7,840,0,47.684,1310
11329,9900000.0,4,1.75,2080,1.0,8,1330,750,47.3749,1790
11330,20443500.0,4,2.5,2210,1.5,8,1480,730,47.5719,1740
11331,10065000.0,3,1.5,1210,1.0,7,610,600,47.5524,1560
11332,28842000.0,3,2.5,1350,3.0,9,1350,0,47.6265,1640
11333,15757500.0,3,2.0,1860,2.0,8,1860,0,47.5706,1950
11334,23100000.0,3,2.0,1940,1.0,7,1090,850,47.6659,1700
11335,16995000.0,4,3.5,3400,2.0,9,3400,0,47.3559,3190
11336,19470000.0,4,2.5,2240,2.0,8,2240,0,47.7125,2010
11337,6765000.0,3,1.75,1170,1.0,7,1170,0,47.3679,1180
11338,10230000.0,3,3.25,3130,2.0,8,2190,940,47.3078,2350
11339,14602500.0,2,2.25,1510,2.0,7,1510,0,47.6264,1510
11340,35590500.0,4,3.5,3740,2.0,11,3740,0,47.7375,3750
11341,17490000.0,4,2.5,2690,2.0,8,2690,0,47.3843,1500
11342,11335500.0,4,1.75,1760,1.0,7,1180,580,47.5045,1990
11343,11051700.0,4,1.75,2180,1.5,6,1270,910,47.5487,1400
11344,17961900.0,4,1.75,1560,1.0,7,1560,0,47.6707,1510
11345,12210000.0,3,2.5,1780,2.0,7,1780,0,47.7346,1571
11346,8085000.0,3,1.75,1260,1.0,7,1260,0,47.385,1810
11347,17655000.0,4,1.75,1570,1.5,8,1570,0,47.5405,1570
11348,6666000.0,2,1.0,740,1.0,5,740,0,47.4807,1080
11349,16170000.0,4,2.25,2020,2.0,7,1710,310,47.6867,1590
11350,21499500.0,4,1.5,1500,2.0,7,1420,80,47.6893,1480
11351,8910000.0,4,2.5,1670,1.0,7,1170,500,47.4884,1360
11352,38412000.0,3,3.5,3620,2.0,10,2920,700,47.5646,3680
11353,9537000.0,2,1.5,1010,2.0,7,860,150,47.5659,1190
11354,7920000.0,3,1.5,1460,1.0,6,1460,0,47.3119,1460
11355,26070000.0,3,1.75,1790,1.0,8,1350,440,47.6366,1960
11356,11550000.0,3,2.25,1760,2.0,7,1760,0,47.7466,1810
11357,8149350.0,3,3.5,1790,2.0,7,1480,310,47.542,1150
11358,13200000.0,3,1.0,1050,1.0,7,1050,0,47.5709,1720
11359,17589000.0,4,2.5,2590,2.0,8,2590,0,47.7599,2500
11360,6547200.0,3,1.0,1040,1.0,7,1040,0,47.3631,1290
11361,16335000.0,4,2.5,4060,2.0,9,2790,1270,47.3694,2810
11362,28446000.0,4,2.5,3190,2.0,11,3190,0,47.713,3420
11363,28710000.0,4,2.5,3190,2.0,11,3190,0,47.713,3420
11364,28875000.0,4,1.75,2180,1.0,9,2180,0,47.5359,2560
11365,10461000.0,6,3.5,2120,2.0,7,2120,0,47.4788,1860
11366,10725000.0,4,2.75,2110,2.0,8,2110,0,47.3877,2100
11367,20295000.0,2,1.5,1210,1.5,6,1210,0,47.6793,1570
11368,11053350.0,4,2.5,2410,2.0,8,2410,0,47.2641,2380
11369,25575000.0,3,2.5,1980,2.0,9,1980,0,47.6884,1590
11370,19800000.0,4,2.5,2370,1.0,8,1600,770,47.5564,2050
11371,18645000.0,3,1.75,1720,1.5,7,1270,450,47.649,1130
11372,9652500.0,2,1.0,750,1.0,6,750,0,47.5368,1260
11373,27225000.0,3,2.25,2510,1.0,8,1810,700,47.7003,2510
11374,16335000.0,3,2.5,2577,2.0,8,2577,0,47.2935,2090
11375,17325000.0,3,1.5,1540,2.0,8,1540,0,47.5678,1540
11376,14473800.0,1,1.0,720,1.0,7,720,0,47.6597,1520
11377,16731000.0,3,2.25,1810,1.0,8,1450,360,47.6258,1740
11378,9104700.0,3,1.75,1380,1.0,7,1380,0,47.3117,1540
11379,38610000.0,4,2.5,2570,2.0,9,2570,0,47.593,2570
11380,9075000.0,4,1.75,1690,1.0,7,1690,0,47.497,1350
11381,11715000.0,3,0.75,1420,1.0,7,860,560,47.6872,1350
11382,7689000.0,4,2.0,2130,1.0,7,1250,880,47.3069,1590
11383,21978000.0,3,2.5,3000,1.5,7,2110,890,47.5781,1970
11384,10477500.0,4,2.5,2150,1.0,7,1360,790,47.4785,1620
11385,13860000.0,4,2.0,2280,1.0,8,1270,1010,47.3594,2280
11386,9570000.0,4,2.0,1560,2.0,6,1560,0,47.4927,1480
11387,10560000.0,3,2.0,1880,1.0,6,940,940,47.5091,2060
11388,21450000.0,3,2.5,2320,2.0,8,2320,0,47.591,2320
11389,10725000.0,3,1.75,1010,1.0,7,1010,0,47.7317,1250
11390,5445000.0,3,1.0,1120,1.0,6,1120,0,47.5109,1050
11391,16500000.0,3,1.75,1560,1.0,8,1560,0,47.5966,2430
11392,14619000.0,4,1.5,1860,1.0,7,1860,0,47.729,1510
11393,7042200.0,3,1.5,1150,1.0,7,1150,0,47.4417,1760
11394,15840000.0,4,1.75,1920,1.0,7,1920,0,47.6344,1580
11395,9075000.0,4,2.25,2490,1.0,8,1460,1030,47.3115,2000
11396,9896040.0,3,2.5,1460,2.0,7,1460,0,47.544,1490
11397,16498350.0,3,3.5,1820,2.0,8,1430,390,47.596,1550
11398,56265000.0,5,3.0,4290,1.0,9,2480,1810,47.5473,3550
11399,18150000.0,4,2.75,2230,1.0,7,1480,750,47.5246,1760
11400,9900000.0,4,2.5,2070,2.0,8,2070,0,47.3352,2430
11401,30360000.0,3,1.75,2480,1.0,8,1240,1240,47.615,2450
11402,75900000.0,4,3.25,4110,2.0,12,2720,1390,47.6934,2640
11403,20460000.0,4,2.75,2290,1.5,7,1550,740,47.6793,1460
11404,8365500.0,3,1.0,1220,1.0,6,1220,0,47.2063,1640
11405,32274000.0,4,2.75,2620,1.5,9,1720,900,47.58,3530
11406,12787500.0,4,2.5,3190,2.0,8,3190,0,47.4445,2260
11407,10725000.0,3,1.0,850,1.0,6,850,0,47.7441,1150
11408,18744000.0,3,2.5,1740,3.0,8,1740,0,47.5892,1740
11409,17325000.0,4,2.5,2140,2.0,8,2140,0,47.7173,1690
11410,18480000.0,3,2.5,2070,2.0,8,2070,0,47.5295,2620
11411,13002000.0,3,2.5,1680,2.0,7,1680,0,47.6964,1710
11412,16003350.0,2,1.0,1000,1.0,7,1000,0,47.6753,1830
11413,42735000.0,3,2.75,3340,1.0,10,2550,790,47.6665,3340
11414,10395000.0,3,2.5,1260,2.0,8,1260,0,47.4914,1310
11415,19470000.0,4,2.25,2430,1.0,9,2430,0,47.7642,2750
11416,3498000.0,1,1.0,560,1.0,5,560,0,47.511,1120
11417,24783000.0,3,2.5,3380,2.0,10,3380,0,47.5275,3630
11418,15642000.0,2,1.0,1100,1.0,7,1100,0,47.6741,2050
11419,6237000.0,2,2.0,1700,1.0,5,850,850,47.3025,1380
11420,14536500.0,3,2.5,1600,2.0,7,1600,0,47.6868,1690
11421,33561000.0,3,2.5,2605,2.0,9,2090,515,47.6529,2605
11422,19437000.0,2,2.0,1850,1.0,8,1850,0,47.7101,1860
11423,9009000.0,3,2.25,1830,2.0,8,1830,0,47.2642,2160
11424,31350000.0,3,3.25,3050,1.0,8,1650,1400,47.3881,1170
11425,9164100.0,2,1.5,1240,2.0,8,1200,40,47.6104,1410
11426,9896700.0,3,2.25,2100,2.0,7,2100,0,47.3336,1410
11427,7755000.0,3,1.0,1250,1.0,7,1250,0,47.5093,1720
11428,15312000.0,2,2.0,1230,2.0,7,1230,0,47.7145,1560
11429,9273000.0,3,1.75,1690,1.0,7,1690,0,47.314,1980
11430,10560000.0,3,1.0,1520,1.5,7,1520,0,47.7638,1520
11431,9306000.0,4,2.0,1890,2.0,7,1890,0,47.3846,1690
11432,24585000.0,4,1.75,1990,1.0,8,1990,0,47.5639,2620
11433,8085000.0,3,1.75,1480,1.0,7,1480,0,47.2977,1830
11434,8250000.0,3,1.75,1480,1.0,7,1480,0,47.2977,1830
11435,15510000.0,3,2.5,2120,2.0,8,1770,350,47.674,2480
11436,7149450.0,3,3.5,1480,2.0,7,1300,180,47.5421,1140
11437,14520000.0,3,1.0,1250,1.0,7,1250,0,47.7012,1840
11438,19470000.0,4,2.5,2010,2.0,8,2010,0,47.5782,2100
11439,30855000.0,5,2.5,3150,1.0,10,1800,1350,47.6368,3280
11440,27984000.0,3,3.5,3010,2.0,10,3010,0,47.5943,2780
11441,27307500.0,5,4.25,3920,2.0,9,3000,920,47.5492,3000
11442,37125000.0,6,3.0,2880,2.0,8,2180,700,47.6506,1870
11443,20790000.0,2,2.25,2550,1.0,10,1720,830,47.5304,2560
11444,11220000.0,5,1.0,1120,1.5,7,1120,0,47.7296,1310
11445,18810000.0,4,2.75,3140,1.0,8,1900,1240,47.7086,3170
11446,90750000.0,4,4.0,4130,2.0,10,2860,1270,47.5968,2980
11447,16978500.0,4,2.5,2990,1.0,9,1740,1250,47.3424,3370
11448,11880000.0,2,1.0,1120,1.0,7,1120,0,47.5397,1880
11449,7553700.0,4,1.5,1570,1.0,7,1570,0,47.4789,980
11450,21780000.0,3,2.75,2210,2.0,8,2210,0,47.6954,2230
11451,21351000.0,4,2.5,2390,2.0,9,2390,0,47.5965,2590
11452,12078000.0,3,1.75,1520,1.0,8,1520,0,47.7687,2080
11453,11682000.0,5,1.75,1830,1.0,7,1060,770,47.5208,1410
11454,28050000.0,4,3.5,2640,2.0,8,2640,0,47.5421,1700
11455,16391100.0,3,2.5,1740,2.0,8,1740,0,47.5783,2080
11456,9900000.0,3,2.0,1550,1.0,8,1550,0,47.4654,1860
11457,12870000.0,3,1.0,1040,1.0,7,1040,0,47.6701,1450
11458,11550000.0,3,2.25,1640,2.0,8,1640,0,47.5948,1830
11459,18513000.0,3,2.25,1640,2.0,8,1640,0,47.5948,1830
11460,15675000.0,3,1.75,1260,1.0,7,1260,0,47.5727,1320
11461,9075000.0,3,1.5,1170,2.0,7,840,330,47.5459,1170
11462,9570000.0,3,1.75,1590,1.0,7,1090,500,47.3621,1540
11463,6567000.0,3,2.5,1750,1.0,7,1330,420,47.352,1670
11464,9236700.0,4,2.5,1770,2.0,7,1770,0,47.3672,1770
11465,54615000.0,4,2.25,3530,2.0,8,2860,670,47.6618,2840
11466,13365000.0,3,2.5,2160,1.0,7,1360,800,47.7295,2010
11467,20295000.0,4,2.25,2360,1.0,9,2360,0,47.6307,2650
11468,8844000.0,3,1.75,1980,1.0,8,1180,800,47.3104,2090
11469,14883000.0,4,1.5,1620,1.5,8,1620,0,47.7065,1620
11470,28050000.0,2,2.75,2700,1.0,9,2700,0,47.7187,1440
11471,38940000.0,5,2.25,3270,2.0,9,2470,800,47.5428,3690
11472,8085000.0,2,1.0,870,1.0,6,870,0,47.5256,1120
11473,14850000.0,2,1.75,840,1.0,6,700,140,47.6692,1700
11474,12221550.0,3,3.5,1340,2.0,8,1080,260,47.711,1650
11475,17919000.0,3,2.5,1540,3.0,8,1540,0,47.6498,1500
11476,8745000.0,2,2.0,1650,1.0,6,1650,0,47.5073,1260
11477,16401000.0,3,2.5,2630,2.0,8,2630,0,47.5322,2220
11478,13827000.0,4,2.25,1880,1.0,7,1100,780,47.7731,1790
11479,18011400.0,4,2.5,1980,2.0,8,1980,0,47.579,1770
11480,13299000.0,3,1.0,1500,1.0,7,1000,500,47.6385,1570
11481,6435000.0,3,2.0,1230,1.5,6,1230,0,47.4853,1080
11482,37125000.0,4,2.5,2520,2.0,8,1670,850,47.6434,2290
11483,8415000.0,5,1.75,1970,1.0,7,1170,800,47.2925,1910
11484,16500000.0,2,1.5,1520,1.0,7,1520,0,47.7131,1440
11485,28215000.0,4,2.75,2600,1.0,8,1300,1300,47.6382,2550
11486,12870000.0,4,2.0,2290,1.5,7,2290,0,47.4678,2140
11487,11187000.0,3,2.0,1979,1.0,7,1329,650,47.3912,1650
11488,43725000.0,4,3.5,2170,2.0,9,2170,0,47.6828,1950
11489,14186700.0,4,1.5,1820,1.0,8,1190,630,47.521,1890
11490,12239700.0,3,1.5,1200,1.0,7,1200,0,47.7392,1550
11491,15097500.0,3,1.0,1210,1.0,7,1210,0,47.5377,1530
11492,16467000.0,4,2.5,1970,2.0,7,1440,530,47.5949,1760
